Symbol,Combination,Total_Trades,Profitable_Trades,Total_Profit_Loss,Accuracy
AIZ,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AIZ,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",0,0,0.0,0.0
AIZ,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
AIZ,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AIZ,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AIZ,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
AIZ,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
AIZ,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AIZ,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AIZ,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
AIZ,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AIZ,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AIZ,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
AIZ,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AIZ,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",41,21,16.248886108398438,51.21951219512195
AVB,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",0,0,0.0,0.0
AVB,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
AVB,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",0,0,0.0,0.0
AVB,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",0,0,0.0,0.0
AVB,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
AVB,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
AVB,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
AVB,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
AVB,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
AVB,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
AVB,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
WHR,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",23,11,5.914985656738281,47.82608695652174
WHR,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",17,5,0.6899871826171875,29.411764705882355
WHR,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",6,2,-5.510002136230469,33.33333333333333
WHR,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
WHR,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",26,10,4.2406768798828125,38.46153846153847
WHR,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",9,4,-6.225006103515625,44.44444444444444
WHR,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",17,5,0.6899871826171875,29.411764705882355
WHR,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
WHR,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",6,2,-5.510002136230469,33.33333333333333
WHR,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",9,4,-6.225006103515625,44.44444444444444
WHR,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
WHR,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
WHR,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",6,2,-5.510002136230469,33.33333333333333
WHR,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
WHR,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
WHR,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
WHR,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",9,4,-6.225006103515625,44.44444444444444
WHR,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
WHR,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
WHR,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
C,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",16,7,-2.7937850952148438,43.75
C,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",16,7,-2.7937850952148438,43.75
C,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",16,7,-2.7937850952148438,43.75
C,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
C,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",69,42,1.3434791564941406,60.86956521739131
C,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",69,42,1.3434791564941406,60.86956521739131
C,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",16,7,-2.7937850952148438,43.75
C,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
C,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",16,7,-2.7937850952148438,43.75
C,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",57,34,0.9127998352050781,59.64912280701754
C,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
C,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
C,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",16,7,-2.7937850952148438,43.75
C,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
C,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
C,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
C,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",69,42,1.3434791564941406,60.86956521739131
C,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
C,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
C,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
EL,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",19,12,8.610092163085938,63.1578947368421
EL,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",19,12,8.610092163085938,63.1578947368421
EL,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",17,12,9.130096435546875,70.58823529411765
EL,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
EL,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",66,28,-38.79370880126953,42.42424242424242
EL,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",31,18,-11.677536010742188,58.06451612903226
EL,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",19,12,8.610092163085938,63.1578947368421
EL,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
EL,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",17,12,9.130096435546875,70.58823529411765
EL,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",31,18,-11.677536010742188,58.06451612903226
EL,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
EL,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
EL,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",17,12,9.130096435546875,70.58823529411765
EL,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
EL,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
EL,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
EL,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",31,18,-11.677536010742188,58.06451612903226
EL,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
EL,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
EL,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",37,16,-1.0599212646484375,43.24324324324324
STE,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",0,0,0.0,0.0
STE,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
STE,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",0,0,0.0,0.0
STE,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",0,0,0.0,0.0
STE,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
STE,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
STE,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
STE,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
STE,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
STE,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
STE,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",23,15,102.37969970703125,65.21739130434783
REGN,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",0,0,0.0,0.0
REGN,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
REGN,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",0,0,0.0,0.0
REGN,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",0,0,0.0,0.0
REGN,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
REGN,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
REGN,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
REGN,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
REGN,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
REGN,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
REGN,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
VTR,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",33,21,5.604991912841797,63.63636363636363
VTR,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",31,20,5.224994659423828,64.51612903225806
VTR,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",14,8,2.1958847045898438,57.14285714285714
VTR,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
VTR,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",58,38,9.216812133789062,65.51724137931035
VTR,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",14,8,2.1958847045898438,57.14285714285714
VTR,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",31,20,5.224994659423828,64.51612903225806
VTR,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
VTR,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",14,8,2.1958847045898438,57.14285714285714
VTR,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",14,8,2.1958847045898438,57.14285714285714
VTR,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
VTR,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
VTR,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",14,8,2.1958847045898438,57.14285714285714
VTR,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
VTR,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
VTR,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
VTR,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",14,8,2.1958847045898438,57.14285714285714
VTR,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
VTR,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
VTR,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
BA,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",26,11,-23.9847412109375,42.30769230769231
BA,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",26,11,-23.9847412109375,42.30769230769231
BA,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",26,11,-23.9847412109375,42.30769230769231
BA,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
BA,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",73,40,-19.166412353515625,54.794520547945204
BA,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",73,40,-19.166412353515625,54.794520547945204
BA,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",26,11,-23.9847412109375,42.30769230769231
BA,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
BA,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",26,11,-23.9847412109375,42.30769230769231
BA,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",72,39,8.174484252929688,54.166666666666664
BA,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
BA,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
BA,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",26,11,-23.9847412109375,42.30769230769231
BA,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
BA,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
BA,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
BA,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",73,40,-19.166412353515625,54.794520547945204
BA,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
BA,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
BA,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",29,15,-4.248779296875,51.724137931034484
ANSS,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",1,1,0.24090576171875,100.0
ANSS,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
ANSS,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",1,1,0.24090576171875,100.0
ANSS,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",1,1,0.24090576171875,100.0
ANSS,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
ANSS,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
ANSS,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
ANSS,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
ANSS,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
ANSS,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
ANSS,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
MCD,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",14,7,-1.1340789794921875,50.0
MCD,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",14,7,-1.1340789794921875,50.0
MCD,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",14,7,-1.1340789794921875,50.0
MCD,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
MCD,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",66,33,12.940231323242188,50.0
MCD,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",50,24,11.598724365234375,48.0
MCD,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",14,7,-1.1340789794921875,50.0
MCD,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
MCD,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",14,7,-1.1340789794921875,50.0
MCD,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",50,24,11.598724365234375,48.0
MCD,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
MCD,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
MCD,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",14,7,-1.1340789794921875,50.0
MCD,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
MCD,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
MCD,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
MCD,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",50,24,11.598724365234375,48.0
MCD,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
MCD,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
MCD,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
MA,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",17,5,-20.454986572265625,29.411764705882355
MA,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",17,5,-20.454986572265625,29.411764705882355
MA,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",14,4,-20.8800048828125,28.57142857142857
MA,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
MA,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",68,34,-10.44903564453125,50.0
MA,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",16,5,-21.31500244140625,31.25
MA,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",17,5,-20.454986572265625,29.411764705882355
MA,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
MA,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",14,4,-20.8800048828125,28.57142857142857
MA,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",16,5,-21.31500244140625,31.25
MA,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
MA,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
MA,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",14,4,-20.8800048828125,28.57142857142857
MA,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
MA,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
MA,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
MA,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",16,5,-21.31500244140625,31.25
MA,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
MA,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
MA,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TMUS,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",21,8,5.319000244140625,38.095238095238095
TMUS,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",21,8,5.319000244140625,38.095238095238095
TMUS,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",20,8,5.9690093994140625,40.0
TMUS,"Market_Force_Indicator, Relative Volume, Short Ratio",0,0,0.0,0.0
TMUS,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute",62,40,19.456680297851562,64.51612903225806
TMUS,"Market_Force_Indicator, Volume_Float_Ratio, Volume_Per_Minute_Institutional_Transactions",57,38,20.900680541992188,66.66666666666666
TMUS,"Volume_Float_Ratio, Volume_Per_Minute, Relative Volume",21,8,5.319000244140625,38.095238095238095
TMUS,"Market_Force_Indicator, Volume_Float_Ratio, Short Ratio",0,0,0.0,0.0
TMUS,"Volume_Float_Ratio, Relative Volume, Volume_Per_Minute_Institutional_Transactions",20,8,5.9690093994140625,40.0
TMUS,"Market_Force_Indicator, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",57,38,20.900680541992188,66.66666666666666
TMUS,"Volume_Float_Ratio, Relative Volume, Short Ratio",0,0,0.0,0.0
TMUS,"Market_Force_Indicator, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
TMUS,"Volume_Per_Minute, Relative Volume, Volume_Per_Minute_Institutional_Transactions",20,8,5.9690093994140625,40.0
TMUS,"Market_Force_Indicator, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TMUS,"Volume_Per_Minute, Relative Volume, Short Ratio",0,0,0.0,0.0
TMUS,"Relative Volume, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TMUS,"Volume_Float_Ratio, Volume_Per_Minute, Volume_Per_Minute_Institutional_Transactions",57,38,20.900680541992188,66.66666666666666
TMUS,"Volume_Float_Ratio, Volume_Per_Minute, Short Ratio",0,0,0.0,0.0
TMUS,"Volume_Float_Ratio, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
TMUS,"Volume_Per_Minute, Short Ratio, Volume_Per_Minute_Institutional_Transactions",0,0,0.0,0.0
HBAN,"Market_Force_Indicator, Volume_Float_Ratio, Relative Volume",20,9,-0.35219860076904297,45.0
HBAN,"Market_Force_Indicator, Volume_Per_Minute, Relative Volume",20,9,-0.35219860076904297,45.0
HBAN,"Market_Force_Indicator, Relative Volume, Volume_Per_Minute_Institutional_Transactions",20,9,-0.35219860076904297,45.0
